,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3406,0.0,0.0,0.0,0.0,-0.7824203,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.46736944,-0.562653,0.0
3407,1.0,0.0,1.0,0.0,-1.2320558,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,-0.01853525,-0.94139147,0.0
3408,0.0,0.0,1.0,1.0,1.629261,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,-0.30406687,0.72013056,0.0
3409,0.0,1.0,0.0,0.0,-0.005777135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.49241608,0.17981575,0.0
3410,1.0,0.0,0.0,0.0,-1.1911799,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.97865623,-0.95775586,1.0
3411,1.0,0.0,0.0,0.0,0.8934939,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.4441881,1.5564057,0.0
3412,0.0,0.0,0.0,0.0,-0.8641722,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.4845982,-0.8957445,0.0
3413,1.0,1.0,0.0,0.0,-0.9868001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.16514006,-0.75586873,1.0
3414,1.0,0.0,0.0,0.0,-0.33278477,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.8614365,0.009745869,1.0
3415,1.0,0.0,1.0,1.0,1.5883851,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0835166,2.0676382,0.0
3416,0.0,0.0,1.0,0.0,-0.61891645,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.35549447,-0.417152,0.0
3417,1.0,1.0,1.0,0.0,0.07597478,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.84807825,0.38606077,0.0
3418,1.0,0.0,0.0,0.0,-0.9459241,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.19185647,-0.7393932,0.0
3419,0.0,0.0,1.0,1.0,1.4248813,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.9883394,1.8146789,1.0
3420,0.0,0.0,0.0,0.0,-0.61891645,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.4896076,-0.84800756,0.0
3421,0.0,0.0,0.0,0.0,-0.7824203,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.5725653,-0.54773384,0.0
3422,1.0,1.0,0.0,0.0,0.52561027,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.9733114,0.8625188,0.0
3423,0.0,0.0,0.0,0.0,-0.82329625,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.6811007,-0.5699014,0.0
3424,0.0,1.0,1.0,0.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.4662306,-0.9959988,1.0
3425,1.0,1.0,0.0,0.0,-1.1094279,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.22358221,-0.8400254,0.0
3426,1.0,0.0,0.0,0.0,-0.7824203,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,-0.47438398,-0.73367894,0.0
3427,0.0,0.0,1.0,1.0,1.629261,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-0.1587964,0.8908675,0.0
3428,1.0,0.0,0.0,0.0,-1.1911799,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.4877422,-0.9337429,0.0
3429,0.0,0.0,1.0,1.0,1.629261,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.3526859,-0.21172963,0.0
3430,0.0,0.0,0.0,0.0,-1.027676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3259696,-0.92080253,0.0
3431,0.0,0.0,1.0,0.0,-0.25103286,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.27701503,-0.1339097,0.0
3432,1.0,0.0,0.0,0.0,-1.1911799,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.29538256,-0.90188116,0.0
3433,1.0,0.0,1.0,1.0,0.2394786,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.47404855,0.26766333,0.0
3434,1.0,0.0,1.0,0.0,-1.1911799,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-1.1640013,-0.9642483,0.0
3435,0.0,0.0,1.0,1.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.5280124,-0.99682146,0.0
3436,1.0,1.0,1.0,0.0,-0.33278477,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.318955,0.07704899,1.0
3437,0.0,0.0,1.0,1.0,-1.2729317,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.5107836,-0.96967345,1.0
3438,0.0,0.0,1.0,1.0,1.1796255,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.200401,1.6711345,0.0
3439,1.0,0.0,0.0,1.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.5196635,-0.9967103,1.0
3440,1.0,1.0,1.0,1.0,1.5883851,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.2720057,1.2802562,0.0
3441,1.0,0.0,0.0,0.0,-0.25103286,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.5079751,-0.79544574,0.0
3442,1.0,1.0,0.0,0.0,-0.41453668,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8597667,-0.15565482,1.0
3443,0.0,1.0,1.0,1.0,-0.37366074,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.7913059,-0.057846293,0.0
3444,1.0,0.0,1.0,1.0,-0.41453668,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.4962866,-0.8124994,0.0
3445,0.0,1.0,1.0,0.0,-0.33278477,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.961623,0.0015191911,1.0
3446,0.0,0.0,1.0,1.0,-0.9459241,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.028218465,-0.74143875,0.0
3447,1.0,0.0,0.0,0.0,-0.005777135,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52080226,0.14919917,1.0
3448,1.0,0.0,1.0,0.0,1.3022535,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8247014,1.5261672,0.0
3449,1.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.4879378,-0.9962878,1.0
3450,0.0,0.0,1.0,0.0,1.629261,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.6328728,2.6074417,0.0
3451,1.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21857288,-0.9351214,0.0
3452,1.0,0.0,1.0,0.0,1.5066332,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.4174718,2.248536,0.0
3453,1.0,0.0,1.0,1.0,-0.5780405,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.4929471,-0.85145384,0.0
3454,1.0,0.0,0.0,1.0,-1.1094279,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.4829284,-0.95101887,0.0
3455,0.0,0.0,1.0,1.0,1.2205015,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.5376956,2.0367992,0.0
3456,1.0,0.0,1.0,1.0,-1.1094279,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.011856149,-0.8643497,0.0
3457,0.0,0.0,1.0,0.0,-0.25103286,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.5725653,-0.08096993,0.0
3458,0.0,1.0,1.0,0.0,0.07597478,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,-0.01853525,-0.06862991,0.0
3459,1.0,0.0,1.0,0.0,0.72999007,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.1569867,1.2447258,0.0
3460,1.0,0.0,0.0,0.0,1.3840053,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,-1.1790292,-0.1233929,0.0
3461,0.0,0.0,0.0,0.0,-1.1094279,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.86978537,-0.8027164,1.0
3462,0.0,0.0,0.0,0.0,0.3212305,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.95661366,0.6651453,0.0
3463,0.0,1.0,1.0,1.0,1.0978737,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.80132455,1.3731954,0.0
3464,0.0,0.0,1.0,0.0,-0.21015692,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.2404755,0.18699741,0.0
3465,0.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.85642713,-0.9304744,1.0
3466,1.0,0.0,0.0,0.0,0.8526179,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.52915114,0.9282655,0.0
3467,1.0,0.0,1.0,0.0,1.4248813,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.5076396,2.2553399,0.0
3468,1.0,0.0,0.0,0.0,1.0978737,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,-0.11371246,0.61582965,0.0
3469,1.0,1.0,1.0,0.0,-0.33278477,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.94826484,-0.013155423,1.0
3470,0.0,0.0,1.0,1.0,1.629261,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.68611,1.7202945,0.0
3471,1.0,0.0,0.0,0.0,-1.2729317,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.48072764,-0.97007364,1.0
3472,0.0,0.0,0.0,0.0,1.1387496,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,-0.3725277,0.43419796,0.0
3473,1.0,0.0,0.0,0.0,-1.1094279,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.5196635,-0.9670053,0.0
3474,0.0,0.0,1.0,1.0,-0.37366074,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,-0.2339363,-0.434806,0.0
3475,1.0,0.0,1.0,0.0,1.629261,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.3343184,-0.17179689,0.0
3476,1.0,0.0,1.0,0.0,1.629261,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,-1.3142811,-0.2061266,0.0
3477,1.0,0.0,1.0,0.0,0.3212305,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.4877422,-0.08988587,0.0
3478,1.0,0.0,1.0,1.0,-1.068552,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.5129844,-0.9547987,0.0
3479,0.0,0.0,1.0,1.0,-0.37366074,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.57089555,-0.20001218,0.0
3480,1.0,0.0,1.0,0.0,-0.41453668,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0000279,-0.15374267,1.0
3481,0.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-0.4192814,-0.9820579,1.0
3482,0.0,0.0,1.0,0.0,0.93436986,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.43397394,0.97720313,1.0
3483,0.0,1.0,0.0,0.0,-0.21015692,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7245149,0.062441073,0.0
3484,1.0,1.0,1.0,0.0,-1.027676,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1673409,-0.9072396,0.0
3485,1.0,0.0,1.0,1.0,-0.046653092,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,-0.16046618,-0.18313637,0.0
3486,1.0,0.0,1.0,1.0,1.3840053,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.6426959,1.5357723,0.0
3487,0.0,0.0,0.0,0.0,1.3431294,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.8380596,1.5937593,0.0
3488,0.0,0.0,0.0,0.0,-0.37366074,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.5113146,-0.7961795,0.0
3489,1.0,0.0,0.0,1.0,-0.82329625,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30039188,-0.61777174,1.0
3490,0.0,0.0,0.0,0.0,-1.068552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,-0.32577395,-0.8538996,0.0
3491,1.0,1.0,1.0,0.0,-0.33278477,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.8567626,-0.5733477,1.0
3492,0.0,1.0,1.0,0.0,-0.29190883,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.15846096,-0.22589286,0.0
3493,0.0,0.0,1.0,1.0,-0.41453668,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36885267,-0.2870593,0.0
3494,1.0,0.0,0.0,0.0,0.8526179,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.3054012,0.754905,0.0
3495,1.0,0.0,1.0,0.0,-1.1503038,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.52915114,-0.8633492,1.0
3496,0.0,0.0,1.0,1.0,1.629261,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.03155802,1.0293202,0.0
3497,1.0,0.0,0.0,0.0,-0.25103286,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.1319401,0.12289604,0.0
3498,1.0,0.0,1.0,0.0,-1.1094279,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.46736944,-0.8220157,1.0
3499,0.0,0.0,0.0,0.0,-0.61891645,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107836,-0.40687975,0.0
3500,1.0,0.0,0.0,1.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.5179937,-0.99668807,0.0
3501,1.0,0.0,0.0,0.0,1.3022535,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.5508582,1.470537,0.0
3502,0.0,0.0,0.0,0.0,-0.25103286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.8029943,0.0060994495,1.0
3503,1.0,0.0,1.0,1.0,-0.4962886,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0701585,-0.19296391,0.0
3504,1.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.67976636,-0.98552644,1.0
3505,1.0,0.0,1.0,1.0,1.4248813,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.5146542,-0.43420568,0.0
3506,0.0,0.0,0.0,1.0,-0.7824203,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.3156154,-0.42757985,0.0
3507,1.0,0.0,1.0,1.0,0.116850734,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.8330503,0.4024252,0.0
3508,1.0,0.0,1.0,1.0,-0.41453668,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.80132455,-0.16697206,0.0
3509,0.0,0.0,1.0,1.0,1.5475092,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.5324907,1.4929491,0.0
3510,0.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.5363612,-0.98163545,0.0
3511,0.0,0.0,1.0,0.0,-0.53716457,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,-0.1654755,-0.50239813,0.0
3512,1.0,0.0,1.0,1.0,1.5883851,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.06996285,1.1064065,0.0
3513,0.0,0.0,0.0,0.0,0.81174195,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,-0.2005408,0.34592792,0.0
3514,0.0,0.0,0.0,0.0,-1.1503038,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5191325,-0.86110353,0.0
3515,0.0,1.0,0.0,0.0,-0.61891645,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.4729098,-0.85825753,0.0
3516,1.0,0.0,1.0,1.0,-1.2320558,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.4996262,-0.9893063,1.0
3517,0.0,0.0,0.0,0.0,0.8934939,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.3089364,1.502332,1.0
3518,0.0,0.0,1.0,0.0,1.2613775,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.49909517,1.1230599,0.0
3519,1.0,0.0,1.0,0.0,0.4029824,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,-1.486268,-0.63373595,0.0
3520,1.0,0.0,1.0,1.0,0.9752458,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.2838897,1.6066996,0.0
3521,1.0,0.0,0.0,1.0,-0.9868001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.3109416,-0.9095742,1.0
3522,1.0,0.0,1.0,1.0,0.93436986,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,-0.31742507,0.3821031,0.0
3523,0.0,0.0,0.0,0.0,-0.8641722,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.39222953,-0.63264644,1.0
3524,0.0,0.0,0.0,0.0,-0.8641722,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.36584857,-0.7155358,0.0
3525,0.0,1.0,1.0,1.0,0.6482381,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.3273039,1.2484167,0.0
3526,1.0,0.0,0.0,0.0,-0.9868001,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.06495353,-0.7477977,0.0
3527,0.0,0.0,1.0,1.0,0.6891141,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0300838,1.1218815,1.0
3528,1.0,0.0,1.0,1.0,1.0569977,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.34881538,0.9072319,0.0
3529,1.0,0.0,0.0,0.0,-0.82329625,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658862,-0.6234637,1.0
3530,1.0,0.0,1.0,1.0,1.0978737,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0003633,-0.12466025,0.0
3531,1.0,1.0,0.0,0.0,0.19860265,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.9385816,-0.42050937,0.0
3532,1.0,0.0,0.0,0.0,-0.9459241,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5475187,-0.65643716,0.0
3533,1.0,1.0,1.0,0.0,0.44385839,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.2104195,0.94618636,1.0
3534,0.0,0.0,1.0,0.0,-0.41453668,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.3357926,-0.48109773,0.0
3535,0.0,0.0,1.0,1.0,-0.29190883,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.813013,0.047922097,1.0
3536,0.0,0.0,0.0,0.0,-0.45541266,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.8447387,-0.17686631,0.0
3537,1.0,0.0,0.0,1.0,-1.2729317,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.49609107,-0.9830807,0.0
3538,1.0,1.0,1.0,0.0,-0.29190883,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.8113432,-0.036990553,1.0
3539,1.0,0.0,1.0,1.0,1.3840053,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.3176206,-0.2616011,0.0
3540,0.0,0.0,0.0,0.0,0.6073622,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.3005874,1.0983577,0.0
3541,0.0,0.0,0.0,0.0,1.2205015,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,-0.70648277,0.2170359,0.0
3542,0.0,0.0,0.0,0.0,-1.1911799,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5258116,-0.90194786,0.0
3543,0.0,0.0,1.0,1.0,1.5066332,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,-0.32744372,0.6723047,0.0
3544,1.0,0.0,0.0,0.0,0.6482381,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.3807367,1.2549758,1.0
3545,1.0,0.0,1.0,1.0,1.629261,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,-0.31074598,0.8531582,0.0
3546,1.0,0.0,1.0,1.0,0.6891141,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,-0.85342306,-0.18787226,0.0
3547,1.0,0.0,1.0,0.0,-0.16928096,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0634793,0.18842041,0.0
3548,1.0,0.0,1.0,1.0,1.1387496,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.47738808,1.0684748,0.0
3549,1.0,0.0,1.0,1.0,0.07597478,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,-0.6647384,-0.36376753,0.0
3550,1.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.4996262,-0.9823247,0.0
3551,0.0,0.0,0.0,0.0,-1.027676,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,-0.06528897,-0.81925863,0.0
3552,1.0,0.0,0.0,0.0,0.116850734,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1721546,-0.073699325,0.0
3553,1.0,0.0,1.0,0.0,-0.128405,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.51412314,0.0020528135,1.0
3554,0.0,0.0,0.0,0.0,0.15772669,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.29905754,-0.14191404,0.0
3555,0.0,0.0,0.0,0.0,0.6073622,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,-1.4762493,-0.58473164,0.0
3556,1.0,0.0,1.0,1.0,1.1387496,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.40725753,1.0153571,0.0
3557,1.0,0.0,1.0,1.0,-1.1094279,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.51412314,-0.8340667,1.0
3558,0.0,0.0,0.0,0.0,1.0569977,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.3376579,-0.32979357,0.0
3559,0.0,0.0,0.0,0.0,0.07597478,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.3473412,0.6110715,0.0
